Project_name,Country,Site,Latitude,Longitude,Exposure,Reef_slope,Reef_type,Reef_zone,Year,Month,Day,Start time,Tide,Visibility,Current,Depth,Relative_depth,Management_name,Management_secondary_name,Management year established,Management size,Governance,Estimated compliance,Management_rules,Transect_number,Transect_label,Transect_length_surveyed,Observers,Benthic_category,Benthic_attribute,Growth_form,LIT_CM,Total transect cm,Site notes,Management notes,Sample unit notes
2017_Coastal Resource Monitoring,Philippines,Ligit,10.48851667,119.6805833,semi-exposed,flat,fringing,fore reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Sand,Silt,,96,5000,,,
2017_Coastal Resource Monitoring,Philippines,Ligit,10.48851667,119.6805833,semi-exposed,flat,fringing,fore reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Millepora,,82,5000,,,
2017_Coastal Resource Monitoring,Philippines,Ligit,10.48851667,119.6805833,semi-exposed,flat,fringing,fore reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,82,5000,,,
2017_Coastal Resource Monitoring,Philippines,Ligit,10.48851667,119.6805833,semi-exposed,flat,fringing,fore reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,20,5000,,,
2017_Coastal Resource Monitoring,Philippines,Ligit,10.48851667,119.6805833,semi-exposed,flat,fringing,fore reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,168,5000,,,
2017_Coastal Resource Monitoring,Philippines,Ligit,10.48851667,119.6805833,semi-exposed,flat,fringing,fore reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Foliose,96,5000,,,
2017_Coastal Resource Monitoring,Philippines,Ligit,10.48851667,119.6805833,semi-exposed,flat,fringing,fore reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,60,5000,,,
2017_Coastal Resource Monitoring,Philippines,Ligit,10.48851667,119.6805833,semi-exposed,flat,fringing,fore reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,14,5000,,,
2017_Coastal Resource Monitoring,Philippines,Ligit,10.48851667,119.6805833,semi-exposed,flat,fringing,fore reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,10,5000,,,
2017_Coastal Resource Monitoring,Philippines,Ligit,10.48851667,119.6805833,semi-exposed,flat,fringing,fore reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Foliose,44,5000,,,
2017_Coastal Resource Monitoring,Philippines,Ligit,10.48851667,119.6805833,semi-exposed,flat,fringing,fore reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Branching,32,5000,,,
2017_Coastal Resource Monitoring,Philippines,Ligit,10.48851667,119.6805833,semi-exposed,flat,fringing,fore reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Branching,10,5000,,,
2017_Coastal Resource Monitoring,Philippines,Ligit,10.48851667,119.6805833,semi-exposed,flat,fringing,fore reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Macroalgae,Macroalgae,,6,5000,,,
2017_Coastal Resource Monitoring,Philippines,Ligit,10.48851667,119.6805833,semi-exposed,flat,fringing,fore reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Branching,12,5000,,,
2017_Coastal Resource Monitoring,Philippines,Ligit,10.48851667,119.6805833,semi-exposed,flat,fringing,fore reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Sand,Sand,,98,5000,,,
2017_Coastal Resource Monitoring,Philippines,Ligit,10.48851667,119.6805833,semi-exposed,flat,fringing,fore reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,26,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,22,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Encrusting,10,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,114,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Bare substrate,Rock,,90,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Encrusting,8,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Bare substrate,Dead coral,,4,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Bare substrate,Rock,,32,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,80,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,36,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Mushroom coral,2,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,42,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Macroalgae,Macroalgae,,6,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,412,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,240,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,40,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,44,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,108,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Macroalgae,Macroalgae,,4,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Turf algae,Turf algae,,114,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Bare substrate,Dead coral,,18,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Bare substrate,Dead coral,,14,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Macroalgae,Macroalgae,,8,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,42,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,82,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,452,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,266,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Foliose,108,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,184,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,110,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,168,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,386,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Bare substrate,Rock,,4,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,206,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,52,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,66,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,188,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,418,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Bare substrate,Rock,,42,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,62,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,530,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,20,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,60,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,94,5000,,,
2017_Coastal Resource Monitoring,Philippines,Locot Pt.,10.49827778,119.71575,semi-exposed,flat,fringing,back reef,2017,9,10,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,12,5000,,,
2017_Coastal Resource Monitoring,Philippines,Lotong Pt.,10.56765,119.753075,semi-exposed,flat,fringing,back reef,2017,9,6,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,Jesus Bream,Bare substrate,Rock,,50,5000,,,
2017_Coastal Resource Monitoring,Philippines,Lotong Pt.,10.56765,119.753075,semi-exposed,flat,fringing,back reef,2017,9,6,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,Jesus Bream,Hard coral,Hard coral,Encrusting,6,5000,,,
2017_Coastal Resource Monitoring,Philippines,Lotong Pt.,10.56765,119.753075,semi-exposed,flat,fringing,back reef,2017,9,6,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,Jesus Bream,Rubble,Rubble,,180,5000,,,
2017_Coastal Resource Monitoring,Philippines,Lotong Pt.,10.56765,119.753075,semi-exposed,flat,fringing,back reef,2017,9,6,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,Jesus Bream,Hard coral,Hard coral,Massive,10,5000,,,
2017_Coastal Resource Monitoring,Philippines,Lotong Pt.,10.56765,119.753075,semi-exposed,flat,fringing,back reef,2017,9,6,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,Jesus Bream,Macroalgae,Macroalgae,,12,5000,,,
2017_Coastal Resource Monitoring,Philippines,Lotong Pt.,10.56765,119.753075,semi-exposed,flat,fringing,back reef,2017,9,6,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,Jesus Bream,Hard coral,Hard coral,Foliose,30,5000,,,
2017_Coastal Resource Monitoring,Philippines,Lotong Pt.,10.56765,119.753075,semi-exposed,flat,fringing,back reef,2017,9,6,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,Jesus Bream,Bare substrate,Rock,,64,5000,,,
2017_Coastal Resource Monitoring,Philippines,Lotong Pt.,10.56765,119.753075,semi-exposed,flat,fringing,back reef,2017,9,6,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,Jesus Bream,Hard coral,Hard coral,Foliose,30,5000,,,
2017_Coastal Resource Monitoring,Philippines,Lotong Pt.,10.56765,119.753075,semi-exposed,flat,fringing,back reef,2017,9,6,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,Jesus Bream,Hard coral,Hard coral,Massive,16,5000,,,
2017_Coastal Resource Monitoring,Philippines,Lotong Pt.,10.56765,119.753075,semi-exposed,flat,fringing,back reef,2017,9,6,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,Jesus Bream,Hard coral,Hard coral,Foliose,48,5000,,,
2017_Coastal Resource Monitoring,Philippines,Lotong Pt.,10.56765,119.753075,semi-exposed,flat,fringing,back reef,2017,9,6,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,Jesus Bream,Turf algae,Turf algae,,6,5000,,,
2017_Coastal Resource Monitoring,Philippines,Lotong Pt.,10.56765,119.753075,semi-exposed,flat,fringing,back reef,2017,9,6,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,Jesus Bream,Hard coral,Hard coral,Foliose,10,5000,,,
2017_Coastal Resource Monitoring,Philippines,Lotong Pt.,10.56765,119.753075,semi-exposed,flat,fringing,back reef,2017,9,6,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,Jesus Bream,Macroalgae,Macroalgae,,128,5000,,,
2017_Coastal Resource Monitoring,Philippines,Lotong Pt.,10.56765,119.753075,semi-exposed,flat,fringing,back reef,2017,9,6,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,Jesus Bream,Hard coral,Hard coral,Encrusting,8,5000,,,
2017_Coastal Resource Monitoring,Philippines,Lotong Pt.,10.56765,119.753075,semi-exposed,flat,fringing,back reef,2017,9,6,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,Jesus Bream,Bare substrate,Rock,,28,5000,,,
2017_Coastal Resource Monitoring,Philippines,Lotong Pt.,10.56765,119.753075,semi-exposed,flat,fringing,back reef,2017,9,6,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,Jesus Bream,Hard coral,Hard coral,Digitate,20,5000,,,
